"","Resample1"
"1",1
"2",2
"3",3
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",30
"28",31
"29",32
"30",34
"31",35
"32",36
"33",37
"34",38
"35",39
"36",40
"37",41
"38",42
"39",44
"40",45
"41",46
"42",47
"43",48
"44",49
"45",50
"46",51
"47",52
"48",56
"49",57
"50",58
"51",59
"52",62
"53",63
"54",64
"55",68
"56",69
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",78
"64",80
"65",83
"66",84
"67",85
"68",86
"69",89
"70",90
"71",91
"72",93
"73",94
"74",95
"75",96
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
