"","Resample1"
"1",2
"2",3
"3",4
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",17
"15",18
"16",19
"17",21
"18",22
"19",24
"20",26
"21",27
"22",30
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",39
"31",40
"32",41
"33",42
"34",43
"35",45
"36",47
"37",50
"38",51
"39",52
"40",53
"41",54
"42",55
"43",56
"44",57
"45",58
"46",59
"47",61
"48",62
"49",63
"50",64
"51",66
"52",67
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",91
"77",92
"78",94
"79",95
"80",99
"81",100
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
