"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",11
"10",13
"11",14
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",22
"19",24
"20",25
"21",26
"22",27
"23",28
"24",30
"25",31
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",41
"34",42
"35",43
"36",44
"37",45
"38",46
"39",47
"40",50
"41",51
"42",52
"43",55
"44",56
"45",57
"46",58
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",69
"57",70
"58",71
"59",72
"60",73
"61",75
"62",76
"63",77
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",89
"75",90
"76",91
"77",92
"78",93
"79",95
"80",96
"81",97
"82",99
"83",103
"84",104
"85",105
"86",107
"87",108
"88",109
