"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",18
"15",20
"16",21
"17",22
"18",23
"19",24
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",33
"27",34
"28",35
"29",36
"30",37
"31",40
"32",41
"33",42
"34",43
"35",44
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",57
"46",59
"47",60
"48",61
"49",62
"50",63
"51",65
"52",66
"53",67
"54",68
"55",69
"56",70
"57",71
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",98
"81",101
"82",102
"83",103
"84",104
"85",106
"86",107
"87",108
"88",109
