"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",19
"17",20
"18",21
"19",22
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",41
"35",43
"36",44
"37",47
"38",48
"39",49
"40",50
"41",51
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",63
"52",64
"53",65
"54",66
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",83
"69",84
"70",85
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",94
"78",95
"79",96
"80",97
"81",98
"82",99
"83",100
"84",102
"85",105
"86",106
"87",107
"88",109
