"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",23
"20",26
"21",29
"22",30
"23",31
"24",32
"25",33
"26",34
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",45
"36",46
"37",48
"38",49
"39",50
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",58
"47",59
"48",60
"49",61
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",70
"57",72
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",84
"68",88
"69",89
"70",90
"71",91
"72",92
"73",93
"74",94
"75",95
"76",96
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
