"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",11
"10",12
"11",13
"12",15
"13",16
"14",17
"15",18
"16",20
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",39
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",49
"41",51
"42",52
"43",53
"44",54
"45",55
"46",58
"47",59
"48",60
"49",61
"50",62
"51",63
"52",65
"53",66
"54",70
"55",71
"56",72
"57",73
"58",74
"59",75
"60",76
"61",78
"62",79
"63",80
"64",81
"65",82
"66",84
"67",85
"68",86
"69",87
"70",88
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",101
"82",102
"83",103
"84",104
"85",105
"86",107
"87",108
"88",109
