"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",26
"23",27
"24",28
"25",29
"26",30
"27",31
"28",32
"29",33
"30",34
"31",35
"32",36
"33",37
"34",38
"35",39
"36",41
"37",42
"38",43
"39",44
"40",45
"41",46
"42",48
"43",49
"44",51
"45",52
"46",53
"47",55
"48",58
"49",62
"50",63
"51",64
"52",65
"53",67
"54",68
"55",69
"56",70
"57",72
"58",73
"59",74
"60",75
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",91
"75",92
"76",93
"77",95
"78",96
"79",97
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",109
