"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",23
"20",25
"21",26
"22",28
"23",29
"24",30
"25",31
"26",32
"27",35
"28",37
"29",38
"30",39
"31",41
"32",42
"33",43
"34",44
"35",45
"36",47
"37",48
"38",49
"39",50
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",58
"47",59
"48",60
"49",61
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",71
"57",72
"58",73
"59",76
"60",77
"61",78
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",88
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",100
"82",101
"83",102
"84",103
"85",104
"86",106
"87",107
"88",108
