"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",19
"17",20
"18",22
"19",23
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",36
"30",37
"31",38
"32",40
"33",41
"34",43
"35",44
"36",45
"37",47
"38",49
"39",50
"40",52
"41",53
"42",54
"43",55
"44",56
"45",57
"46",58
"47",59
"48",60
"49",61
"50",63
"51",66
"52",67
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",74
"60",75
"61",77
"62",78
"63",79
"64",80
"65",81
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",93
"75",94
"76",95
"77",96
"78",97
"79",99
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
