"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",16
"13",18
"14",19
"15",21
"16",22
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",35
"29",36
"30",37
"31",38
"32",39
"33",42
"34",43
"35",44
"36",45
"37",49
"38",51
"39",52
"40",53
"41",55
"42",56
"43",57
"44",58
"45",59
"46",60
"47",61
"48",62
"49",63
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",76
"62",78
"63",81
"64",82
"65",83
"66",85
"67",86
"68",88
"69",89
"70",90
"71",91
"72",92
"73",93
"74",94
"75",95
"76",96
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
