"","Resample1"
"1",2
"2",4
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",13
"11",15
"12",16
"13",17
"14",18
"15",20
"16",21
"17",22
"18",23
"19",24
"20",25
"21",26
"22",28
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",42
"34",43
"35",44
"36",45
"37",46
"38",48
"39",49
"40",50
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",59
"48",62
"49",63
"50",64
"51",65
"52",67
"53",68
"54",69
"55",70
"56",71
"57",73
"58",74
"59",76
"60",77
"61",78
"62",79
"63",80
"64",81
"65",85
"66",86
"67",88
"68",89
"69",90
"70",91
"71",92
"72",93
"73",94
"74",95
"75",96
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
