"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",18
"15",19
"16",20
"17",21
"18",23
"19",24
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",38
"31",39
"32",40
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",53
"45",54
"46",56
"47",57
"48",58
"49",60
"50",63
"51",64
"52",65
"53",66
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",81
"66",82
"67",84
"68",85
"69",86
"70",87
"71",88
"72",90
"73",91
"74",92
"75",93
"76",94
"77",96
"78",97
"79",98
"80",99
"81",100
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
