"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",8
"7",11
"8",12
"9",13
"10",14
"11",16
"12",17
"13",18
"14",19
"15",20
"16",21
"17",22
"18",23
"19",24
"20",25
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",40
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",54
"45",55
"46",56
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",65
"56",66
"57",67
"58",68
"59",69
"60",70
"61",71
"62",72
"63",73
"64",74
"65",75
"66",76
"67",78
"68",79
"69",80
"70",81
"71",82
"72",83
"73",85
"74",88
"75",89
"76",91
"77",92
"78",93
"79",94
"80",96
"81",97
"82",99
"83",100
"84",101
"85",102
"86",103
"87",104
"88",105
"89",106
"90",107
"91",108
"92",109
"93",110
"94",111
"95",112
"96",114
"97",115
"98",117
"99",119
"100",120
"101",121
"102",122
"103",123
"104",125
"105",126
"106",131
"107",132
"108",133
"109",134
"110",135
"111",136
"112",137
"113",139
"114",140
"115",141
"116",142
"117",143
"118",144
"119",146
"120",147
"121",149
"122",150
"123",151
"124",152
"125",155
"126",156
"127",158
"128",159
"129",161
"130",162
"131",163
"132",164
"133",165
"134",166
"135",168
"136",169
"137",170
"138",171
"139",172
"140",173
"141",174
"142",176
"143",177
"144",178
"145",179
"146",181
"147",183
"148",185
"149",186
"150",187
"151",188
"152",190
"153",191
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
