"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",17
"16",18
"17",19
"18",21
"19",22
"20",23
"21",24
"22",27
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",37
"30",38
"31",39
"32",40
"33",43
"34",44
"35",45
"36",46
"37",48
"38",50
"39",51
"40",52
"41",54
"42",56
"43",57
"44",58
"45",59
"46",60
"47",61
"48",62
"49",64
"50",66
"51",67
"52",68
"53",69
"54",70
"55",71
"56",72
"57",73
"58",74
"59",75
"60",77
"61",78
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",90
"72",91
"73",92
"74",95
"75",97
"76",98
"77",99
"78",100
"79",101
"80",102
"81",103
"82",104
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",112
"90",113
"91",114
"92",115
"93",117
"94",120
"95",122
"96",123
"97",124
"98",125
"99",127
"100",128
"101",129
"102",130
"103",131
"104",132
"105",133
"106",134
"107",135
"108",136
"109",137
"110",138
"111",139
"112",140
"113",141
"114",142
"115",143
"116",144
"117",145
"118",146
"119",147
"120",148
"121",149
"122",150
"123",151
"124",152
"125",154
"126",155
"127",156
"128",157
"129",159
"130",160
"131",161
"132",162
"133",163
"134",164
"135",165
"136",168
"137",169
"138",171
"139",172
"140",173
"141",174
"142",176
"143",177
"144",178
"145",179
"146",180
"147",181
"148",183
"149",184
"150",185
"151",186
"152",187
"153",189
"154",190
"155",191
"156",192
"157",194
"158",195
"159",196
"160",198
