"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",11
"10",12
"11",14
"12",15
"13",17
"14",19
"15",20
"16",21
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",48
"42",49
"43",50
"44",51
"45",52
"46",53
"47",54
"48",55
"49",56
"50",58
"51",59
"52",60
"53",61
"54",62
"55",63
"56",67
"57",68
"58",70
"59",71
"60",72
"61",73
"62",74
"63",75
"64",76
"65",77
"66",78
"67",80
"68",81
"69",82
"70",83
"71",85
"72",86
"73",87
"74",88
"75",89
"76",90
"77",91
"78",92
"79",93
"80",95
"81",96
"82",97
"83",98
"84",100
"85",102
"86",104
"87",106
"88",107
"89",108
"90",111
"91",113
"92",114
"93",115
"94",116
"95",117
"96",119
"97",120
"98",121
"99",122
"100",123
"101",124
"102",125
"103",128
"104",129
"105",131
"106",134
"107",135
"108",136
"109",137
"110",139
"111",140
"112",141
"113",142
"114",143
"115",144
"116",146
"117",147
"118",148
"119",149
"120",150
"121",151
"122",152
"123",153
"124",154
"125",155
"126",156
"127",157
"128",158
"129",159
"130",161
"131",162
"132",163
"133",165
"134",168
"135",169
"136",170
"137",172
"138",174
"139",175
"140",176
"141",178
"142",179
"143",180
"144",181
"145",182
"146",183
"147",185
"148",186
"149",188
"150",189
"151",190
"152",191
"153",192
"154",193
"155",194
"156",195
"157",196
"158",197
"159",198
"160",199
