"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",9
"7",10
"8",11
"9",12
"10",15
"11",16
"12",17
"13",18
"14",19
"15",21
"16",22
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",41
"35",42
"36",44
"37",45
"38",46
"39",47
"40",48
"41",50
"42",51
"43",52
"44",53
"45",54
"46",55
"47",57
"48",58
"49",59
"50",60
"51",61
"52",62
"53",64
"54",65
"55",66
"56",67
"57",68
"58",69
"59",70
"60",71
"61",72
"62",73
"63",74
"64",75
"65",76
"66",77
"67",78
"68",79
"69",80
"70",81
"71",82
"72",84
"73",85
"74",86
"75",87
"76",88
"77",90
"78",92
"79",93
"80",94
"81",96
"82",97
"83",98
"84",100
"85",101
"86",103
"87",104
"88",105
"89",107
"90",111
"91",112
"92",114
"93",116
"94",117
"95",120
"96",121
"97",122
"98",123
"99",124
"100",125
"101",126
"102",128
"103",129
"104",130
"105",131
"106",132
"107",133
"108",134
"109",135
"110",137
"111",139
"112",141
"113",142
"114",143
"115",144
"116",145
"117",146
"118",147
"119",148
"120",149
"121",150
"122",151
"123",152
"124",153
"125",154
"126",155
"127",156
"128",158
"129",159
"130",160
"131",162
"132",163
"133",164
"134",165
"135",167
"136",168
"137",169
"138",170
"139",171
"140",172
"141",173
"142",174
"143",176
"144",178
"145",179
"146",180
"147",181
"148",182
"149",183
"150",184
"151",185
"152",186
"153",187
"154",188
"155",189
"156",190
"157",191
"158",192
"159",193
"160",197
