"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",9
"9",10
"10",11
"11",13
"12",16
"13",18
"14",19
"15",21
"16",22
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",35
"29",36
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",46
"37",48
"38",49
"39",50
"40",51
"41",52
"42",55
"43",56
"44",57
"45",58
"46",59
"47",60
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",69
"56",73
"57",74
"58",75
"59",76
"60",77
"61",78
"62",79
"63",80
"64",82
"65",84
"66",86
"67",87
"68",88
"69",89
"70",90
"71",91
"72",92
"73",93
"74",96
"75",97
"76",98
"77",99
"78",100
"79",101
"80",102
"81",103
"82",105
"83",106
"84",107
"85",108
"86",109
"87",110
"88",111
"89",112
"90",113
"91",114
"92",115
"93",116
"94",117
"95",118
"96",119
"97",120
"98",121
"99",122
"100",125
"101",126
"102",127
"103",128
"104",129
"105",130
"106",131
"107",132
"108",135
"109",136
"110",138
"111",139
"112",141
"113",143
"114",145
"115",146
"116",147
"117",148
"118",149
"119",151
"120",152
"121",153
"122",154
"123",155
"124",156
"125",158
"126",159
"127",160
"128",161
"129",162
"130",163
"131",164
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",172
"140",173
"141",175
"142",176
"143",178
"144",179
"145",180
"146",181
"147",182
"148",185
"149",186
"150",187
"151",188
"152",189
"153",190
"154",191
"155",192
"156",193
"157",196
"158",197
"159",198
"160",199
