"","Resample1"
"1",2
"2",3
"3",5
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",17
"15",19
"16",20
"17",21
"18",22
"19",23
"20",25
"21",26
"22",27
"23",28
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",37
"31",38
"32",40
"33",41
"34",42
"35",43
"36",44
"37",45
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",55
"45",58
"46",59
"47",60
"48",62
"49",63
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",77
"63",80
"64",82
"65",86
"66",87
"67",88
"68",89
"69",90
"70",92
"71",93
"72",94
"73",95
"74",96
"75",98
"76",99
"77",100
"78",103
"79",104
"80",105
"81",106
"82",107
"83",109
"84",110
"85",111
"86",112
"87",114
"88",115
"89",116
"90",117
"91",118
"92",119
"93",122
"94",123
"95",124
"96",125
"97",126
"98",127
"99",128
"100",130
"101",131
"102",132
"103",133
"104",135
"105",136
"106",137
"107",138
"108",140
"109",141
"110",142
"111",143
"112",144
"113",145
"114",146
"115",147
"116",148
"117",149
"118",150
"119",151
"120",152
"121",153
"122",154
"123",155
"124",156
"125",157
"126",158
"127",159
"128",160
"129",161
"130",162
"131",163
"132",164
"133",165
"134",166
"135",167
"136",168
"137",169
"138",170
"139",171
"140",172
"141",174
"142",175
"143",176
"144",177
"145",179
"146",180
"147",181
"148",183
"149",187
"150",188
"151",189
"152",190
"153",191
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
