"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",7
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",23
"20",25
"21",26
"22",27
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",39
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",49
"40",50
"41",51
"42",53
"43",54
"44",55
"45",58
"46",59
"47",60
"48",61
"49",63
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",70
"57",71
"58",73
"59",74
"60",75
"61",76
"62",78
"63",79
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",89
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",98
"80",99
"81",100
"82",101
"83",105
"84",106
"85",108
"86",109
"87",110
"88",111
"89",112
"90",113
"91",114
"92",116
"93",117
"94",118
"95",119
"96",120
"97",121
"98",122
"99",123
"100",124
"101",125
"102",126
"103",127
"104",128
"105",129
"106",130
"107",132
"108",134
"109",135
"110",136
"111",138
"112",139
"113",140
"114",141
"115",142
"116",143
"117",144
"118",145
"119",146
"120",147
"121",148
"122",149
"123",151
"124",153
"125",154
"126",156
"127",157
"128",158
"129",160
"130",161
"131",162
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",172
"140",173
"141",174
"142",176
"143",177
"144",180
"145",181
"146",182
"147",183
"148",184
"149",185
"150",186
"151",187
"152",190
"153",192
"154",193
"155",194
"156",195
"157",196
"158",197
"159",198
"160",199
