"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",9
"8",10
"9",12
"10",14
"11",15
"12",17
"13",18
"14",19
"15",20
"16",21
"17",22
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",36
"31",37
"32",38
"33",39
"34",40
"35",41
"36",42
"37",44
"38",46
"39",47
"40",48
"41",49
"42",52
"43",53
"44",54
"45",56
"46",57
"47",58
"48",61
"49",63
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",71
"57",72
"58",73
"59",74
"60",75
"61",78
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",86
"69",87
"70",88
"71",90
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",107
"89",108
"90",109
"91",110
"92",112
"93",113
"94",114
"95",115
"96",117
"97",118
"98",119
"99",121
"100",122
"101",123
"102",125
"103",126
"104",127
"105",129
"106",131
"107",132
"108",133
"109",134
"110",135
"111",136
"112",137
"113",139
"114",140
"115",141
"116",142
"117",144
"118",145
"119",146
"120",147
"121",148
"122",149
"123",150
"124",151
"125",152
"126",153
"127",154
"128",155
"129",156
"130",158
"131",159
"132",160
"133",161
"134",162
"135",163
"136",164
"137",165
"138",166
"139",167
"140",168
"141",169
"142",172
"143",173
"144",174
"145",177
"146",178
"147",179
"148",181
"149",182
"150",183
"151",186
"152",187
"153",190
"154",192
"155",193
"156",194
"157",198
"158",199
"159",200
"160",201
"161",202
"162",203
"163",204
"164",205
"165",206
"166",207
"167",208
"168",209
"169",212
"170",214
"171",215
"172",216
"173",217
"174",218
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
