"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",19
"18",21
"19",22
"20",23
"21",24
"22",27
"23",29
"24",30
"25",31
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",40
"33",42
"34",43
"35",44
"36",45
"37",46
"38",48
"39",49
"40",50
"41",51
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",61
"49",62
"50",65
"51",66
"52",68
"53",69
"54",70
"55",71
"56",72
"57",73
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",82
"66",85
"67",86
"68",87
"69",89
"70",90
"71",91
"72",92
"73",93
"74",94
"75",95
"76",96
"77",97
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",106
"86",107
"87",109
"88",110
"89",111
"90",112
"91",113
"92",115
"93",116
"94",117
"95",118
"96",119
"97",120
"98",122
"99",123
"100",124
"101",125
"102",126
"103",127
"104",129
"105",130
"106",131
"107",132
"108",133
"109",136
"110",137
"111",138
"112",139
"113",140
"114",143
"115",144
"116",145
"117",146
"118",147
"119",149
"120",150
"121",151
"122",153
"123",154
"124",155
"125",156
"126",157
"127",159
"128",160
"129",161
"130",164
"131",165
"132",166
"133",167
"134",168
"135",169
"136",170
"137",171
"138",172
"139",173
"140",174
"141",175
"142",177
"143",178
"144",180
"145",181
"146",184
"147",185
"148",186
"149",187
"150",189
"151",190
"152",191
"153",193
"154",195
"155",196
"156",197
"157",198
"158",199
"159",200
"160",202
"161",203
"162",204
"163",205
"164",206
"165",208
"166",209
"167",210
"168",211
"169",212
"170",213
"171",214
"172",215
"173",216
"174",217
"175",218
"176",219
"177",220
"178",221
"179",223
"180",224
"181",225
"182",226
