"","Resample1"
"1",1
"2",2
"3",3
"4",7
"5",8
"6",11
"7",13
"8",14
"9",15
"10",16
"11",17
"12",18
"13",19
"14",20
"15",21
"16",22
"17",24
"18",25
"19",26
"20",27
"21",28
"22",30
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",52
"44",54
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",79
"66",81
"67",82
"68",83
"69",84
"70",86
"71",87
"72",88
"73",91
"74",92
"75",93
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",107
"89",108
"90",110
"91",111
"92",112
"93",113
"94",114
"95",116
"96",117
"97",118
"98",119
"99",120
"100",121
"101",122
"102",123
"103",124
"104",125
"105",127
"106",128
"107",129
"108",130
"109",131
"110",132
"111",133
"112",134
"113",135
"114",136
"115",137
"116",138
"117",139
"118",140
"119",142
"120",143
"121",144
"122",145
"123",147
"124",148
"125",151
"126",152
"127",153
"128",154
"129",155
"130",156
"131",157
"132",158
"133",161
"134",162
"135",163
"136",165
"137",166
"138",168
"139",169
"140",170
"141",171
"142",172
"143",173
"144",174
"145",175
"146",177
"147",178
"148",179
"149",180
"150",181
"151",182
"152",183
"153",184
"154",185
"155",186
"156",188
"157",189
"158",190
"159",191
"160",192
"161",193
"162",194
"163",195
"164",196
"165",197
"166",201
"167",202
"168",203
"169",204
"170",205
"171",206
"172",209
"173",210
"174",211
"175",213
"176",214
"177",215
"178",216
"179",217
"180",219
"181",220
"182",221
