"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",9
"8",10
"9",11
"10",12
"11",13
"12",14
"13",16
"14",19
"15",20
"16",21
"17",22
"18",23
"19",24
"20",26
"21",27
"22",28
"23",29
"24",30
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",42
"35",43
"36",44
"37",45
"38",46
"39",47
"40",48
"41",49
"42",50
"43",51
"44",52
"45",55
"46",56
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",69
"59",70
"60",71
"61",72
"62",74
"63",75
"64",77
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",86
"72",87
"73",88
"74",89
"75",90
"76",92
"77",93
"78",96
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",103
"86",104
"87",105
"88",106
"89",107
"90",108
"91",109
"92",111
"93",112
"94",113
"95",114
"96",115
"97",116
"98",118
"99",120
"100",121
"101",123
"102",124
"103",125
"104",126
"105",127
"106",128
"107",129
"108",130
"109",131
"110",132
"111",133
"112",134
"113",135
"114",137
"115",138
"116",139
"117",141
"118",142
"119",143
"120",144
"121",145
"122",147
"123",148
"124",149
"125",150
"126",152
"127",153
"128",154
"129",156
"130",157
"131",160
"132",161
"133",163
"134",164
"135",165
"136",167
"137",168
"138",169
"139",172
"140",173
"141",174
"142",176
"143",177
"144",178
"145",179
"146",180
"147",181
"148",182
"149",184
"150",185
"151",186
"152",187
"153",188
"154",191
"155",192
"156",193
"157",195
"158",196
"159",197
"160",199
"161",200
"162",201
"163",202
"164",203
"165",204
"166",205
"167",206
"168",208
"169",209
"170",210
"171",211
"172",212
"173",214
"174",215
"175",217
"176",218
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
