"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",8
"7",9
"8",10
"9",11
"10",12
"11",14
"12",15
"13",16
"14",18
"15",19
"16",20
"17",23
"18",24
"19",25
"20",26
"21",27
"22",28
"23",29
"24",30
"25",31
"26",32
"27",33
"28",34
"29",36
"30",37
"31",38
"32",39
"33",41
"34",42
"35",43
"36",45
"37",46
"38",47
"39",48
"40",49
"41",51
"42",52
"43",53
"44",54
"45",56
"46",57
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",70
"58",72
"59",73
"60",75
"61",77
"62",78
"63",80
"64",81
"65",83
"66",84
"67",85
"68",86
"69",88
"70",89
"71",90
"72",92
"73",93
"74",94
"75",95
"76",96
"77",98
"78",100
"79",101
"80",102
"81",103
"82",104
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",114
"92",115
"93",117
"94",118
"95",119
"96",121
"97",123
"98",124
"99",125
"100",126
"101",127
"102",129
"103",130
"104",131
"105",132
"106",133
"107",134
"108",135
"109",137
"110",138
"111",139
"112",140
"113",141
"114",142
"115",143
"116",144
"117",145
"118",146
"119",148
"120",149
"121",150
"122",151
"123",152
"124",153
"125",154
"126",155
"127",156
"128",157
"129",162
"130",163
"131",165
"132",166
"133",167
"134",168
"135",169
"136",170
"137",171
"138",172
"139",173
"140",174
"141",175
"142",176
"143",177
"144",178
"145",179
"146",180
"147",181
"148",182
"149",183
"150",185
"151",186
"152",187
"153",189
"154",191
"155",192
"156",193
"157",195
"158",196
"159",197
"160",198
"161",200
"162",201
"163",203
"164",204
"165",205
"166",206
"167",207
"168",208
"169",209
"170",211
"171",212
"172",214
"173",216
"174",217
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
