"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",10
"8",11
"9",12
"10",14
"11",15
"12",16
"13",17
"14",18
"15",19
"16",20
"17",22
"18",23
"19",24
"20",25
"21",26
"22",27
"23",29
"24",30
"25",33
"26",34
"27",35
"28",36
"29",38
"30",39
"31",40
"32",42
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",65
"52",66
"53",67
"54",69
"55",70
"56",71
"57",72
"58",74
"59",75
"60",76
"61",77
"62",78
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",95
"78",98
"79",99
"80",101
"81",102
"82",104
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",113
"90",114
"91",115
"92",116
"93",117
"94",118
"95",119
"96",120
"97",121
"98",122
"99",123
"100",124
"101",125
"102",126
"103",127
"104",128
"105",129
"106",131
"107",133
"108",136
"109",137
"110",139
"111",141
"112",144
"113",145
"114",146
"115",147
"116",148
"117",149
"118",150
"119",152
"120",153
"121",154
"122",155
"123",157
"124",158
"125",159
"126",160
"127",161
"128",162
"129",164
"130",165
"131",166
"132",167
"133",168
"134",169
"135",170
"136",171
"137",172
"138",174
"139",176
"140",178
"141",179
"142",180
"143",182
"144",183
"145",184
"146",187
"147",188
"148",189
"149",190
"150",191
"151",192
"152",193
"153",194
"154",195
"155",197
"156",198
"157",199
"158",201
"159",203
"160",204
"161",205
"162",206
"163",207
"164",208
"165",209
"166",210
"167",211
"168",212
"169",213
"170",214
"171",215
"172",216
"173",217
"174",218
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
