"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",18
"18",19
"19",20
"20",22
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",31
"28",32
"29",33
"30",34
"31",36
"32",38
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",48
"41",49
"42",50
"43",52
"44",53
"45",56
"46",57
"47",58
"48",59
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",68
"56",72
"57",75
"58",76
"59",77
"60",78
"61",79
"62",81
"63",83
"64",84
"65",85
"66",86
"67",87
"68",88
"69",89
"70",90
"71",91
"72",92
"73",93
"74",94
"75",95
"76",96
"77",97
"78",101
"79",102
"80",103
"81",104
"82",105
"83",106
"84",107
"85",108
"86",109
"87",110
"88",111
"89",113
"90",114
"91",117
"92",119
"93",121
"94",122
"95",123
"96",124
"97",125
"98",126
"99",127
"100",128
"101",129
"102",130
"103",131
"104",132
"105",133
"106",134
"107",135
"108",137
"109",139
"110",140
"111",141
"112",142
"113",144
"114",147
"115",148
"116",149
"117",150
"118",152
"119",153
"120",154
"121",156
"122",157
"123",158
"124",159
"125",160
"126",161
"127",162
"128",163
"129",164
"130",165
"131",166
"132",167
"133",168
"134",169
"135",170
"136",171
"137",172
"138",173
"139",174
"140",176
"141",177
"142",179
"143",181
"144",182
"145",183
"146",184
"147",185
"148",186
"149",187
"150",188
"151",189
"152",190
"153",191
"154",193
"155",194
"156",195
"157",196
"158",197
"159",198
"160",199
"161",200
"162",201
"163",202
"164",203
"165",204
"166",205
"167",206
"168",207
"169",208
"170",209
"171",210
"172",212
"173",213
"174",214
"175",215
"176",216
"177",217
"178",220
"179",222
"180",223
"181",224
"182",225
