"","Resample1"
"1",1
"2",4
"3",5
"4",6
"5",8
"6",10
"7",11
"8",12
"9",13
"10",14
"11",15
"12",16
"13",19
"14",20
"15",22
"16",23
"17",24
"18",25
"19",26
"20",27
"21",28
"22",29
"23",30
"24",31
"25",32
"26",34
"27",35
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",45
"36",46
"37",47
"38",49
"39",50
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",66
"55",67
"56",68
"57",69
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",79
"65",81
"66",82
"67",83
"68",85
"69",86
"70",87
"71",88
"72",91
"73",92
"74",94
"75",95
"76",96
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",115
"93",116
"94",118
"95",119
"96",120
"97",121
"98",123
"99",124
"100",125
"101",126
"102",127
"103",128
"104",129
"105",130
"106",131
"107",132
"108",133
"109",134
"110",136
"111",137
"112",138
"113",139
"114",140
"115",141
"116",142
"117",144
"118",145
"119",147
"120",148
"121",150
"122",153
"123",154
"124",155
"125",156
"126",157
"127",158
"128",159
"129",160
"130",162
"131",163
"132",164
"133",165
"134",166
"135",168
"136",170
"137",172
"138",173
"139",174
"140",175
"141",177
"142",178
"143",179
"144",180
"145",182
"146",183
"147",184
"148",185
"149",186
"150",187
"151",188
"152",189
"153",191
"154",192
"155",193
"156",194
"157",195
"158",196
"159",198
"160",199
"161",200
"162",201
"163",203
"164",204
"165",205
"166",207
"167",209
"168",210
"169",211
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",220
"179",222
"180",224
"181",225
"182",226
