"","Resample1"
"1",1
"2",2
"3",3
"4",6
"5",7
"6",8
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",18
"15",20
"16",21
"17",22
"18",23
"19",24
"20",25
"21",26
"22",29
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",42
"35",43
"36",44
"37",45
"38",46
"39",48
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",58
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",71
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",81
"67",82
"68",83
"69",84
"70",86
"71",87
"72",89
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",99
"81",100
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",118
"96",119
"97",120
"98",122
"99",123
"100",124
"101",125
"102",126
"103",127
"104",128
"105",129
"106",130
"107",131
"108",132
"109",133
"110",135
"111",136
"112",137
"113",138
"114",139
"115",141
"116",142
"117",143
"118",144
"119",145
"120",147
"121",149
"122",151
"123",153
"124",154
"125",155
"126",156
"127",157
"128",158
"129",159
"130",160
"131",161
"132",163
"133",164
"134",165
"135",166
"136",167
"137",168
"138",169
"139",170
"140",171
"141",172
"142",174
"143",175
"144",176
"145",177
"146",178
"147",179
"148",180
"149",182
"150",183
"151",184
"152",187
"153",188
"154",190
"155",191
"156",193
"157",194
"158",196
"159",197
"160",198
"161",201
"162",202
"163",203
"164",204
"165",206
"166",207
"167",209
"168",210
"169",211
"170",212
"171",213
"172",214
"173",215
"174",216
"175",217
"176",218
"177",219
"178",220
"179",221
"180",222
"181",223
"182",225
