"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",8
"8",9
"9",11
"10",12
"11",13
"12",16
"13",17
"14",18
"15",19
"16",20
"17",21
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",31
"25",33
"26",34
"27",35
"28",37
"29",38
"30",39
"31",40
"32",41
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",54
"45",55
"46",56
"47",58
"48",59
"49",61
"50",62
"51",63
"52",65
"53",66
"54",67
"55",70
"56",71
"57",73
"58",74
"59",75
"60",76
"61",78
"62",79
"63",81
"64",82
"65",83
"66",84
"67",86
"68",87
"69",89
"70",90
"71",94
"72",95
"73",96
"74",97
"75",98
"76",99
"77",100
"78",101
"79",102
"80",103
"81",104
"82",105
"83",106
"84",109
"85",111
"86",112
"87",113
"88",114
"89",116
"90",117
"91",118
"92",120
"93",121
"94",122
"95",124
"96",125
"97",126
"98",127
"99",128
"100",129
"101",130
"102",131
"103",132
"104",133
"105",134
"106",137
"107",138
"108",139
"109",140
"110",141
"111",142
"112",143
"113",144
"114",145
"115",146
"116",147
"117",149
"118",150
"119",151
"120",152
"121",153
"122",154
"123",155
"124",156
"125",157
"126",158
"127",159
"128",160
"129",161
"130",163
"131",164
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",173
"140",175
"141",176
"142",177
"143",178
"144",179
"145",180
"146",181
"147",182
"148",184
"149",185
"150",186
"151",188
"152",189
"153",190
"154",191
"155",193
"156",194
"157",195
"158",197
"159",199
"160",200
"161",201
"162",202
"163",203
"164",204
"165",205
"166",206
"167",207
"168",208
"169",209
"170",210
"171",213
"172",214
"173",215
"174",216
"175",218
"176",219
"177",220
"178",221
"179",222
"180",223
"181",225
"182",226
