"","Resample1"
"1",1
"2",2
"3",3
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",13
"11",14
"12",15
"13",16
"14",18
"15",19
"16",20
"17",21
"18",23
"19",24
"20",25
"21",26
"22",27
"23",28
"24",29
"25",30
"26",32
"27",33
"28",36
"29",37
"30",38
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",50
"42",51
"43",53
"44",54
"45",55
"46",57
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",66
"54",67
"55",68
"56",69
"57",70
"58",73
"59",75
"60",76
"61",77
"62",78
"63",79
"64",81
"65",83
"66",84
"67",85
"68",87
"69",88
"70",89
"71",90
"72",91
"73",92
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",101
"82",102
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
"89",110
"90",113
"91",114
"92",115
"93",116
"94",117
"95",118
"96",119
"97",120
"98",121
"99",122
"100",123
"101",126
"102",127
"103",128
"104",129
"105",130
"106",131
"107",132
"108",133
"109",135
"110",136
"111",137
"112",139
"113",141
"114",143
"115",144
"116",145
"117",146
"118",147
"119",148
"120",149
"121",152
"122",154
"123",156
"124",157
"125",158
"126",159
"127",160
"128",161
"129",163
"130",164
"131",165
"132",166
"133",167
"134",168
"135",169
"136",170
"137",172
"138",173
"139",174
"140",176
"141",177
"142",178
"143",179
"144",180
"145",181
"146",182
"147",184
"148",185
"149",186
"150",188
"151",189
"152",190
"153",191
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",199
"162",200
"163",201
"164",202
"165",203
"166",205
"167",206
"168",207
"169",208
"170",209
"171",210
"172",211
"173",213
"174",215
"175",216
"176",217
"177",219
"178",220
"179",222
"180",223
"181",224
"182",225
