"","Resample1"
"1",2
"2",3
"3",4
"4",7
"5",8
"6",9
"7",11
"8",12
"9",13
"10",14
"11",16
"12",17
"13",18
"14",20
"15",21
"16",22
"17",23
"18",24
"19",26
"20",27
"21",28
"22",29
"23",31
"24",32
"25",33
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",49
"40",50
"41",51
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",67
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",78
"65",79
"66",80
"67",82
"68",84
"69",85
"70",86
"71",87
"72",89
"73",90
"74",91
"75",92
"76",93
"77",94
"78",95
"79",97
"80",98
"81",99
"82",100
"83",101
"84",102
"85",103
"86",104
"87",105
"88",106
"89",108
"90",110
"91",111
"92",112
"93",113
"94",114
"95",115
"96",116
"97",118
"98",119
"99",120
"100",121
"101",122
"102",123
"103",124
"104",125
"105",127
"106",128
"107",129
"108",134
"109",135
"110",137
"111",138
"112",139
"113",140
"114",141
"115",142
"116",143
"117",144
"118",145
"119",146
"120",148
"121",149
"122",150
"123",151
"124",152
"125",153
"126",154
"127",156
"128",157
"129",158
"130",159
"131",160
"132",161
"133",162
"134",163
"135",164
"136",165
"137",166
"138",167
"139",168
"140",169
"141",170
"142",171
"143",172
"144",173
"145",174
"146",177
"147",179
"148",180
"149",181
"150",182
"151",183
"152",184
"153",185
"154",186
"155",188
"156",189
"157",190
"158",191
"159",192
"160",194
"161",195
"162",197
"163",200
"164",202
"165",203
"166",205
"167",206
"168",207
"169",208
"170",209
"171",210
"172",211
"173",213
"174",214
"175",215
"176",218
"177",220
"178",221
"179",223
"180",224
"181",225
"182",226
