"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",13
"11",14
"12",16
"13",18
"14",19
"15",20
"16",21
"17",22
"18",25
"19",26
"20",27
"21",28
"22",29
"23",31
"24",32
"25",33
"26",35
"27",36
"28",39
"29",40
"30",41
"31",42
"32",43
"33",44
"34",45
"35",46
"36",47
"37",48
"38",49
"39",50
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",67
"56",69
"57",71
"58",72
"59",73
"60",77
"61",78
"62",79
"63",81
"64",83
"65",84
"66",85
"67",86
"68",88
"69",89
"70",90
"71",91
"72",92
"73",93
"74",94
"75",95
"76",97
"77",98
"78",99
"79",100
"80",102
"81",103
"82",104
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",115
"93",116
"94",117
"95",118
"96",119
"97",120
"98",121
"99",122
"100",124
"101",125
"102",126
"103",127
"104",128
"105",129
"106",130
"107",131
"108",132
"109",133
"110",134
"111",135
"112",136
"113",138
"114",139
"115",140
"116",141
"117",142
"118",143
"119",144
"120",145
"121",146
"122",147
"123",148
"124",149
"125",150
"126",152
"127",155
"128",156
"129",158
"130",159
"131",160
"132",161
"133",162
"134",163
"135",164
"136",165
"137",166
"138",167
"139",168
"140",170
"141",172
"142",173
"143",174
"144",175
"145",176
"146",178
"147",179
"148",180
"149",181
"150",182
"151",183
"152",185
"153",186
"154",188
"155",189
"156",190
"157",191
"158",193
"159",194
"160",195
"161",197
"162",198
"163",200
"164",201
"165",202
"166",204
"167",205
"168",207
"169",208
"170",209
"171",211
"172",212
"173",213
"174",214
"175",215
"176",216
"177",217
"178",218
"179",222
"180",224
"181",225
"182",226
