"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",11
"8",14
"9",16
"10",18
"11",19
"12",20
"13",21
"14",22
"15",23
"16",24
"17",25
"18",27
"19",28
"20",29
"21",30
"22",31
"23",32
"24",33
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",54
"44",55
"45",56
"46",57
"47",59
"48",60
"49",61
"50",62
"51",64
"52",65
"53",67
"54",68
"55",69
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",80
"66",81
"67",82
"68",84
"69",85
"70",87
"71",88
"72",90
"73",91
"74",92
"75",93
"76",94
"77",95
"78",96
"79",99
"80",100
"81",101
"82",102
"83",104
"84",105
"85",106
"86",107
"87",108
"88",110
"89",113
"90",114
"91",115
"92",116
"93",117
"94",119
"95",120
"96",122
"97",123
"98",124
"99",125
"100",126
"101",127
"102",128
"103",129
"104",130
"105",131
"106",132
"107",133
"108",135
"109",136
"110",137
"111",138
"112",139
"113",140
"114",141
"115",142
"116",144
"117",145
"118",147
"119",148
"120",149
"121",151
"122",154
"123",155
"124",156
"125",157
"126",158
"127",159
"128",160
"129",162
"130",163
"131",164
"132",165
"133",166
"134",167
"135",168
"136",169
"137",170
"138",171
"139",172
"140",173
"141",174
"142",176
"143",177
"144",178
"145",180
"146",182
"147",183
"148",184
"149",185
"150",186
"151",187
"152",188
"153",189
"154",190
"155",191
"156",192
"157",193
"158",194
"159",195
"160",196
"161",197
"162",198
"163",200
"164",201
"165",202
"166",203
"167",204
"168",206
"169",207
"170",208
"171",209
"172",210
"173",212
"174",216
"175",217
"176",218
"177",219
"178",221
"179",222
"180",223
"181",224
"182",225
