"","Resample1"
"1",1
"2",3
"3",4
"4",8
"5",10
"6",11
"7",12
"8",14
"9",15
"10",17
"11",18
"12",19
"13",20
"14",21
"15",22
"16",23
"17",24
"18",25
"19",26
"20",27
"21",28
"22",29
"23",31
"24",33
"25",34
"26",35
"27",36
"28",37
"29",38
"30",39
"31",41
"32",42
"33",43
"34",44
"35",45
"36",46
"37",47
"38",48
"39",49
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",64
"53",65
"54",67
"55",68
"56",70
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",88
"74",89
"75",90
"76",92
"77",93
"78",94
"79",95
"80",96
"81",97
"82",98
"83",99
"84",100
"85",101
"86",102
"87",103
"88",104
"89",105
"90",106
"91",107
"92",109
"93",110
"94",112
"95",113
"96",115
"97",116
"98",117
"99",118
"100",121
"101",122
"102",123
"103",125
"104",126
"105",127
"106",128
"107",129
"108",130
"109",133
"110",134
"111",135
"112",136
"113",137
"114",138
"115",139
"116",140
"117",141
"118",142
"119",143
"120",144
"121",145
"122",146
"123",148
"124",150
"125",152
"126",155
"127",158
"128",159
"129",160
"130",162
"131",163
"132",164
"133",165
"134",166
"135",168
"136",169
"137",170
"138",171
"139",175
"140",177
"141",178
"142",179
"143",180
"144",181
"145",182
"146",185
"147",186
"148",187
"149",188
"150",189
"151",190
"152",191
"153",192
"154",193
"155",194
"156",195
"157",196
"158",197
"159",199
"160",200
"161",201
"162",202
"163",204
"164",207
"165",208
"166",209
"167",210
"168",211
"169",212
"170",213
"171",214
"172",215
"173",216
"174",217
"175",218
"176",219
"177",220
"178",221
"179",222
"180",223
"181",225
"182",226
