"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",7
"7",9
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",18
"15",19
"16",20
"17",22
"18",23
"19",24
"20",25
"21",27
"22",29
"23",30
"24",31
"25",32
"26",34
"27",35
"28",36
"29",38
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",47
"39",49
"40",50
"41",51
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",72
"61",73
"62",74
"63",75
"64",76
"65",77
"66",78
"67",79
"68",80
"69",81
"70",82
"71",83
"72",85
"73",86
"74",87
"75",88
"76",89
"77",90
"78",94
"79",95
"80",97
"81",98
"82",99
"83",100
"84",101
"85",102
"86",103
"87",104
"88",105
"89",107
"90",108
"91",109
"92",110
"93",112
"94",113
"95",114
"96",115
"97",116
"98",117
"99",118
"100",119
"101",120
"102",122
"103",123
"104",124
"105",125
"106",127
"107",129
"108",131
"109",133
"110",134
"111",135
"112",138
"113",140
"114",141
"115",142
"116",143
"117",144
"118",146
"119",147
"120",148
"121",149
"122",150
"123",151
"124",152
"125",155
"126",156
"127",158
"128",161
"129",162
"130",163
"131",164
"132",166
"133",167
"134",168
"135",169
"136",170
"137",171
"138",173
"139",174
"140",175
"141",176
"142",177
"143",178
"144",179
"145",180
"146",181
"147",182
"148",183
"149",184
"150",185
"151",186
"152",188
"153",189
"154",190
"155",192
"156",195
"157",196
"158",197
"159",199
"160",201
"161",202
"162",203
"163",205
"164",206
"165",207
"166",208
"167",209
"168",210
"169",212
"170",213
"171",215
"172",216
"173",217
"174",218
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
