"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",30
"27",32
"28",33
"29",34
"30",35
"31",37
"32",38
"33",39
"34",40
"35",42
"36",43
"37",45
"38",46
"39",47
"40",48
"41",50
"42",51
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",69
"59",72
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",87
"74",88
"75",89
"76",91
"77",92
"78",93
"79",95
"80",96
"81",98
"82",99
"83",100
"84",102
"85",103
"86",104
"87",105
"88",106
"89",108
"90",109
"91",110
"92",111
"93",112
"94",113
"95",114
"96",116
"97",117
"98",118
"99",119
"100",120
"101",121
"102",122
"103",123
"104",124
"105",125
"106",126
"107",127
"108",129
"109",131
"110",132
"111",133
"112",134
"113",135
"114",138
"115",139
"116",140
"117",141
"118",142
"119",144
"120",145
"121",146
"122",147
"123",149
"124",150
"125",151
"126",152
"127",153
"128",154
"129",155
"130",156
"131",158
"132",161
"133",162
"134",164
"135",165
"136",166
"137",167
"138",169
"139",170
"140",171
"141",172
"142",173
"143",174
"144",176
"145",177
"146",178
"147",179
"148",180
"149",181
"150",182
"151",183
"152",184
"153",185
"154",186
"155",187
"156",189
"157",190
"158",191
"159",192
"160",194
"161",196
"162",197
"163",198
"164",199
"165",200
"166",201
"167",202
"168",203
"169",204
"170",207
"171",212
"172",213
"173",214
"174",215
"175",216
"176",218
"177",219
"178",222
"179",223
"180",224
"181",225
"182",226
