"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",19
"18",20
"19",23
"20",25
"21",26
"22",27
"23",28
"24",30
"25",31
"26",32
"27",33
"28",34
"29",36
"30",37
"31",38
"32",40
"33",41
"34",42
"35",44
"36",45
"37",46
"38",47
"39",48
"40",49
"41",51
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",67
"57",68
"58",69
"59",70
"60",71
"61",73
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",96
"78",98
"79",99
"80",100
"81",101
"82",102
"83",104
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
"97",119
"98",120
"99",122
"100",126
"101",130
"102",131
"103",133
"104",134
"105",136
"106",137
"107",139
"108",140
"109",141
"110",142
"111",143
"112",144
"113",145
"114",147
"115",149
"116",150
"117",151
"118",152
"119",154
"120",155
"121",157
"122",158
"123",159
"124",160
"125",161
"126",162
"127",163
"128",164
"129",165
"130",166
"131",167
"132",168
"133",169
"134",170
"135",171
"136",173
"137",174
"138",175
"139",176
"140",178
"141",179
"142",180
"143",181
"144",183
"145",184
"146",185
"147",188
"148",189
"149",190
"150",191
"151",192
"152",193
"153",194
"154",196
"155",197
"156",198
"157",199
"158",200
"159",201
"160",202
"161",203
"162",204
"163",205
"164",206
"165",207
"166",208
"167",210
"168",211
"169",212
"170",214
"171",215
"172",216
"173",217
"174",218
"175",219
"176",220
"177",221
"178",222
"179",223
"180",224
"181",225
"182",226
