"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",16
"16",18
"17",19
"18",20
"19",21
"20",22
"21",23
"22",25
"23",26
"24",27
"25",29
"26",30
"27",31
"28",32
"29",33
"30",35
"31",36
"32",37
"33",39
"34",41
"35",42
"36",44
"37",46
"38",47
"39",49
"40",50
"41",51
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",63
"52",64
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",74
"61",75
"62",76
"63",78
"64",79
"65",80
"66",84
"67",85
"68",87
"69",88
"70",89
"71",90
"72",91
"73",92
"74",95
"75",97
"76",98
"77",99
"78",100
"79",101
"80",104
"81",105
"82",106
"83",107
"84",108
"85",109
"86",110
"87",111
"88",112
"89",115
"90",116
"91",117
"92",118
"93",119
"94",120
"95",121
"96",122
"97",123
"98",124
"99",125
"100",126
"101",128
"102",130
"103",131
"104",132
"105",133
"106",134
"107",135
"108",137
"109",138
"110",139
"111",140
"112",141
"113",143
"114",144
"115",145
"116",146
"117",147
"118",148
"119",149
"120",150
"121",151
"122",152
"123",154
"124",155
"125",156
"126",157
"127",158
"128",159
"129",160
"130",161
"131",162
"132",163
"133",164
"134",165
"135",166
"136",167
"137",168
"138",169
"139",170
"140",172
"141",173
"142",174
"143",176
"144",177
"145",178
"146",179
"147",180
"148",181
"149",182
"150",183
"151",184
"152",185
"153",186
"154",187
"155",188
"156",189
"157",190
"158",191
"159",192
"160",193
"161",194
"162",195
"163",197
"164",198
"165",201
"166",202
"167",203
"168",205
"169",208
"170",210
"171",211
"172",212
"173",213
"174",214
"175",217
"176",218
"177",219
"178",220
"179",222
"180",223
"181",224
"182",226
