"","Resample1"
"1",3
"2",4
"3",6
"4",8
"5",9
"6",10
"7",11
"8",12
"9",14
"10",15
"11",16
"12",17
"13",18
"14",19
"15",20
"16",22
"17",23
"18",24
"19",25
"20",27
"21",28
"22",29
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",42
"35",44
"36",45
"37",47
"38",49
"39",50
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",85
"71",86
"72",87
"73",89
"74",90
"75",91
"76",92
"77",94
"78",95
"79",96
"80",97
"81",98
"82",99
"83",100
"84",101
"85",102
"86",103
"87",104
"88",106
"89",107
"90",108
"91",109
"92",111
"93",112
"94",114
"95",115
"96",116
"97",117
"98",119
"99",120
"100",121
"101",122
"102",124
"103",126
"104",127
"105",128
"106",129
"107",131
"108",132
"109",134
"110",135
"111",136
"112",137
"113",138
"114",139
"115",140
"116",141
"117",142
"118",143
"119",144
"120",147
"121",148
"122",149
"123",150
"124",151
"125",152
"126",154
"127",155
"128",157
"129",158
"130",159
"131",160
"132",162
"133",163
"134",164
"135",165
"136",168
"137",169
"138",170
"139",171
"140",172
"141",174
"142",175
"143",176
"144",178
"145",179
"146",180
"147",182
"148",184
"149",185
"150",186
"151",188
"152",189
"153",190
"154",192
"155",193
"156",194
"157",195
"158",196
"159",197
"160",198
"161",199
"162",201
"163",202
"164",204
"165",205
"166",206
"167",207
"168",208
"169",209
"170",211
"171",212
"172",213
"173",214
"174",215
"175",216
"176",217
"177",218
"178",219
"179",220
"180",221
"181",222
"182",224
