"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",12
"12",13
"13",14
"14",15
"15",16
"16",17
"17",22
"18",23
"19",24
"20",25
"21",26
"22",28
"23",29
"24",30
"25",31
"26",34
"27",35
"28",36
"29",37
"30",38
"31",39
"32",40
"33",41
"34",43
"35",45
"36",46
"37",47
"38",48
"39",49
"40",50
"41",51
"42",52
"43",53
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",69
"58",70
"59",71
"60",73
"61",74
"62",75
"63",76
"64",77
"65",79
"66",80
"67",81
"68",82
"69",84
"70",85
"71",86
"72",87
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",98
"82",99
"83",100
"84",101
"85",104
"86",106
"87",107
"88",108
"89",109
"90",110
"91",111
"92",113
"93",114
"94",115
"95",116
"96",118
