"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",25
"20",26
"21",28
"22",30
"23",32
"24",33
"25",34
"26",36
"27",37
"28",38
"29",39
"30",40
"31",41
"32",43
"33",45
"34",46
"35",47
"36",48
"37",49
"38",50
"39",51
"40",52
"41",53
"42",54
"43",55
"44",56
"45",57
"46",58
"47",59
"48",62
"49",63
"50",64
"51",65
"52",66
"53",67
"54",68
"55",69
"56",71
"57",73
"58",74
"59",75
"60",76
"61",77
"62",78
"63",79
"64",81
"65",82
"66",83
"67",85
"68",86
"69",88
"70",89
"71",90
"72",91
"73",93
"74",94
"75",96
"76",97
"77",98
"78",99
"79",100
"80",101
"81",102
"82",103
"83",104
"84",105
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
