"","Resample1"
"1",2
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",10
"9",11
"10",12
"11",13
"12",14
"13",15
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",24
"21",25
"22",26
"23",27
"24",28
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",40
"34",41
"35",42
"36",44
"37",45
"38",46
"39",47
"40",48
"41",50
"42",51
"43",53
"44",54
"45",55
"46",57
"47",59
"48",60
"49",61
"50",62
"51",63
"52",64
"53",65
"54",66
"55",67
"56",68
"57",71
"58",72
"59",73
"60",74
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",85
"72",86
"73",88
"74",89
"75",90
"76",91
"77",93
"78",95
"79",96
"80",97
"81",99
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",109
"90",110
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
