"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",22
"19",23
"20",24
"21",26
"22",27
"23",28
"24",29
"25",30
"26",31
"27",33
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",43
"35",44
"36",45
"37",48
"38",49
"39",50
"40",51
"41",53
"42",54
"43",55
"44",56
"45",57
"46",58
"47",60
"48",61
"49",62
"50",64
"51",65
"52",66
"53",68
"54",69
"55",70
"56",71
"57",72
"58",73
"59",74
"60",75
"61",77
"62",78
"63",79
"64",81
"65",82
"66",83
"67",84
"68",85
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",93
"76",94
"77",95
"78",96
"79",97
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",108
"89",109
"90",111
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
