"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",14
"13",15
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",31
"27",32
"28",34
"29",35
"30",36
"31",37
"32",38
"33",40
"34",41
"35",42
"36",44
"37",45
"38",46
"39",47
"40",48
"41",49
"42",50
"43",51
"44",52
"45",53
"46",54
"47",55
"48",56
"49",57
"50",58
"51",59
"52",60
"53",61
"54",62
"55",63
"56",64
"57",65
"58",66
"59",69
"60",70
"61",71
"62",72
"63",73
"64",74
"65",75
"66",76
"67",77
"68",78
"69",81
"70",82
"71",85
"72",86
"73",88
"74",91
"75",92
"76",93
"77",96
"78",97
"79",99
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",109
"90",110
"91",111
"92",113
"93",114
"94",116
"95",117
"96",118
