"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",11
"11",12
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",23
"20",25
"21",26
"22",27
"23",30
"24",31
"25",32
"26",33
"27",34
"28",35
"29",36
"30",38
"31",40
"32",42
"33",44
"34",45
"35",46
"36",47
"37",48
"38",49
"39",50
"40",52
"41",53
"42",54
"43",55
"44",57
"45",58
"46",59
"47",60
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",68
"55",69
"56",70
"57",71
"58",73
"59",74
"60",75
"61",76
"62",77
"63",78
"64",79
"65",80
"66",81
"67",82
"68",83
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",97
"82",98
"83",99
"84",100
"85",101
"86",102
"87",103
"88",105
"89",107
"90",109
"91",110
"92",113
"93",114
"94",115
"95",116
"96",117
