"","Resample1"
"1",1
"2",2
"3",3
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",30
"28",31
"29",32
"30",34
"31",35
"32",39
"33",41
"34",42
"35",43
"36",44
"37",45
"38",46
"39",47
"40",48
"41",50
"42",51
"43",52
"44",53
"45",54
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",64
"54",65
"55",66
"56",68
"57",69
"58",70
"59",71
"60",72
"61",74
"62",75
"63",76
"64",77
"65",78
"66",79
"67",82
"68",83
"69",84
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",99
"80",101
"81",102
"82",103
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
