"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",17
"16",19
"17",20
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",29
"25",30
"26",32
"27",33
"28",34
"29",36
"30",38
"31",39
"32",41
"33",43
"34",44
"35",46
"36",47
"37",48
"38",49
"39",50
"40",51
"41",52
"42",53
"43",54
"44",55
"45",56
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",67
"56",68
"57",70
"58",71
"59",72
"60",73
"61",74
"62",76
"63",77
"64",79
"65",80
"66",81
"67",82
"68",83
"69",84
"70",85
"71",86
"72",88
"73",89
"74",92
"75",94
"76",95
"77",96
"78",97
"79",99
"80",100
"81",101
"82",102
"83",103
"84",104
"85",105
"86",106
"87",107
"88",108
"89",110
"90",111
"91",112
"92",114
"93",115
"94",116
"95",117
"96",118
