"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",13
"13",14
"14",15
"15",17
"16",18
"17",20
"18",21
"19",22
"20",23
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",31
"28",32
"29",33
"30",35
"31",36
"32",37
"33",38
"34",39
"35",40
"36",41
"37",42
"38",43
"39",44
"40",45
"41",46
"42",47
"43",48
"44",50
"45",51
"46",52
"47",53
"48",54
"49",55
"50",57
"51",58
"52",60
"53",61
"54",62
"55",64
"56",67
"57",71
"58",72
"59",73
"60",74
"61",76
"62",77
"63",78
"64",79
"65",81
"66",82
"67",83
"68",84
"69",86
"70",87
"71",88
"72",89
"73",90
"74",91
"75",92
"76",93
"77",94
"78",95
"79",96
"80",97
"81",98
"82",100
"83",101
"84",102
"85",104
"86",105
"87",106
"88",109
"89",110
"90",111
"91",112
"92",113
"93",114
"94",115
"95",116
"96",118
