"","Resample1"
"1",1
"2",3
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",11
"11",12
"12",14
"13",15
"14",16
"15",17
"16",18
"17",20
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",29
"25",31
"26",32
"27",33
"28",34
"29",35
"30",36
"31",37
"32",38
"33",39
"34",40
"35",42
"36",43
"37",44
"38",45
"39",46
"40",47
"41",48
"42",49
"43",52
"44",53
"45",54
"46",55
"47",56
"48",57
"49",59
"50",60
"51",61
"52",62
"53",63
"54",65
"55",66
"56",67
"57",68
"58",69
"59",70
"60",73
"61",74
"62",75
"63",76
"64",79
"65",81
"66",82
"67",83
"68",86
"69",88
"70",89
"71",90
"72",91
"73",92
"74",94
"75",95
"76",96
"77",97
"78",98
"79",99
"80",100
"81",101
"82",103
"83",104
"84",105
"85",106
"86",107
"87",108
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
