"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",11
"12",13
"13",14
"14",16
"15",17
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",26
"24",27
"25",28
"26",29
"27",30
"28",31
"29",32
"30",33
"31",34
"32",35
"33",36
"34",37
"35",38
"36",39
"37",40
"38",43
"39",44
"40",46
"41",47
"42",49
"43",50
"44",51
"45",52
"46",53
"47",54
"48",55
"49",57
"50",58
"51",59
"52",60
"53",62
"54",63
"55",64
"56",67
"57",68
"58",69
"59",70
"60",71
"61",73
"62",74
"63",75
"64",77
"65",78
"66",80
"67",82
"68",83
"69",84
"70",85
"71",86
"72",87
"73",88
"74",90
"75",91
"76",92
"77",94
"78",96
"79",98
"80",100
"81",101
"82",102
"83",104
"84",105
"85",106
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
