"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",8
"8",9
"9",10
"10",12
"11",13
"12",14
"13",15
"14",16
"15",17
"16",18
"17",20
"18",21
"19",22
"20",23
"21",25
"22",26
"23",27
"24",28
"25",30
"26",31
"27",33
"28",35
"29",36
"30",39
"31",40
"32",41
"33",42
"34",43
"35",44
"36",45
"37",46
"38",48
"39",49
"40",50
"41",51
"42",52
"43",54
"44",56
"45",59
"46",60
"47",61
"48",62
"49",63
"50",64
"51",65
"52",66
"53",67
"54",68
"55",70
"56",71
"57",72
"58",73
"59",75
"60",76
"61",77
"62",78
"63",79
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",97
"82",98
"83",99
"84",100
"85",101
"86",103
"87",104
"88",108
"89",109
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
