"","Resample1"
"1",1
"2",2
"3",5
"4",6
"5",7
"6",9
"7",10
"8",11
"9",12
"10",13
"11",14
"12",15
"13",16
"14",17
"15",18
"16",19
"17",21
"18",22
"19",23
"20",24
"21",25
"22",26
"23",27
"24",28
"25",29
"26",30
"27",31
"28",33
"29",35
"30",36
"31",37
"32",39
"33",40
"34",41
"35",42
"36",43
"37",44
"38",45
"39",46
"40",48
"41",50
"42",51
"43",52
"44",53
"45",55
"46",57
"47",58
"48",59
"49",60
"50",61
"51",62
"52",63
"53",65
"54",66
"55",67
"56",68
"57",69
"58",71
"59",72
"60",73
"61",75
"62",76
"63",77
"64",78
"65",79
"66",80
"67",81
"68",82
"69",83
"70",84
"71",87
"72",88
"73",89
"74",90
"75",91
"76",92
"77",93
"78",94
"79",95
"80",96
"81",97
"82",99
"83",100
"84",101
"85",102
"86",104
"87",106
"88",107
"89",109
"90",111
"91",112
"92",113
"93",115
"94",116
"95",117
"96",118
