"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",10
"11",12
"12",13
"13",14
"14",15
"15",16
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",26
"23",27
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",36
"31",38
"32",39
"33",41
"34",42
"35",44
"36",46
"37",47
"38",48
"39",49
"40",50
"41",52
"42",53
"43",55
"44",56
"45",57
"46",58
"47",60
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",73
"61",74
"62",75
"63",76
"64",77
"65",79
"66",80
"67",82
"68",83
"69",85
"70",86
"71",87
"72",88
"73",90
"74",91
"75",93
"76",94
"77",96
"78",97
"79",99
"80",100
"81",101
"82",102
"83",104
"84",105
"85",106
"86",107
"87",108
"88",109
"89",110
"90",111
"91",112
"92",113
"93",115
"94",116
"95",117
"96",118
