"","Resample1"
"1",1
"2",2
"3",4
"4",5
"5",6
"6",7
"7",8
"8",9
"9",10
"10",12
"11",13
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",22
"19",23
"20",24
"21",25
"22",27
"23",28
"24",29
"25",31
"26",32
"27",34
"28",35
"29",36
"30",37
"31",38
"32",39
"33",40
"34",42
"35",43
"36",44
"37",45
"38",46
"39",48
"40",49
"41",50
"42",53
"43",54
"44",55
"45",56
"46",57
"47",60
"48",61
"49",62
"50",63
"51",64
"52",65
"53",66
"54",67
"55",68
"56",69
"57",71
"58",72
"59",73
"60",74
"61",75
"62",77
"63",78
"64",80
"65",81
"66",82
"67",83
"68",84
"69",85
"70",86
"71",87
"72",89
"73",90
"74",92
"75",93
"76",94
"77",95
"78",96
"79",97
"80",98
"81",99
"82",100
"83",105
"84",106
"85",107
"86",108
"87",109
"88",110
"89",111
"90",112
"91",113
"92",114
"93",115
"94",116
"95",117
"96",118
