"","Resample1"
"1",2
"2",3
"3",4
"4",6
"5",7
"6",8
"7",9
"8",10
"9",11
"10",12
"11",13
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",23
"21",24
"22",25
"23",27
"24",28
"25",29
"26",30
"27",31
"28",32
"29",33
"30",34
"31",35
"32",38
"33",39
"34",40
"35",41
"36",43
"37",44
"38",45
"39",46
"40",47
"41",48
"42",49
"43",51
"44",52
"45",53
"46",54
"47",55
"48",57
"49",59
"50",60
"51",61
"52",62
"53",63
"54",64
"55",66
"56",68
"57",69
"58",70
"59",71
"60",72
"61",73
"62",74
"63",75
"64",76
"65",78
"66",79
"67",80
"68",81
"69",82
"70",83
"71",85
"72",86
"73",88
"74",89
"75",90
"76",91
"77",92
"78",93
"79",94
"80",95
"81",96
"82",97
"83",98
"84",99
"85",100
"86",101
"87",102
"88",103
"89",105
"90",106
"91",109
"92",110
"93",113
"94",114
"95",115
"96",116
