"","Resample1"
"1",1
"2",2
"3",3
"4",4
"5",5
"6",6
"7",7
"8",8
"9",9
"10",11
"11",12
"12",15
"13",16
"14",17
"15",18
"16",19
"17",20
"18",21
"19",22
"20",24
"21",25
"22",26
"23",27
"24",29
"25",30
"26",31
"27",32
"28",33
"29",34
"30",35
"31",36
"32",37
"33",38
"34",39
"35",41
"36",42
"37",43
"38",44
"39",45
"40",46
"41",48
"42",50
"43",51
"44",52
"45",53
"46",54
"47",55
"48",58
"49",60
"50",61
"51",62
"52",63
"53",64
"54",67
"55",68
"56",69
"57",70
"58",71
"59",72
"60",74
"61",75
"62",79
"63",80
"64",81
"65",82
"66",83
"67",84
"68",85
"69",87
"70",88
"71",89
"72",90
"73",91
"74",93
"75",94
"76",95
"77",96
"78",97
"79",98
"80",99
"81",100
"82",101
"83",102
"84",103
"85",104
"86",105
"87",106
"88",107
"89",110
"90",111
"91",112
"92",113
"93",114
"94",116
"95",117
"96",118
